link,book_name
https://www.storytel.com/il/he/books/todesherz-1022355,Todesherz
https://www.storytel.com/il/he/books/schwesterlein-komm-stirb-mit-mir-1022362,"Schwesterlein, komm stirb mit mir"
https://www.storytel.com/il/he/books/apocalypsis-island-of-the-light-1022364,Apocalypsis: Island of the Light
https://www.storytel.com/il/he/books/survivor-1-8-heilung-1022366,"Survivor, 1,8: Heilung"
https://www.storytel.com/il/he/books/apocalypsis-baphomet-1022368,Apocalypsis: Baphomet
https://www.storytel.com/il/he/books/survivor-1-7-unter-wasser-1022369,"Survivor , 1,7: Unter Wasser"
https://www.storytel.com/il/he/books/apocalypsis-thoth-1022372,Apocalypsis: Thoth
https://www.storytel.com/il/he/books/die-todesuhr-horror-factory-9-1022382,Die Todesuhr - Horror Factory 9
https://www.storytel.com/il/he/books/die-wahrheit-des-blutes-1022392,Die Wahrheit des Blutes
https://www.storytel.com/il/he/books/der-ursprung-des-b%C3%B6sen-1022393,Der Ursprung des Bösen
https://www.storytel.com/il/he/books/apocalypsis-staffel-3-folge-10-1022407,"Apocalypsis, Staffel 3, Folge 10"
https://www.storytel.com/il/he/books/apocalypsis-staffel-3-folge-12-1022409,"Apocalypsis, Staffel 3, Folge 12"
https://www.storytel.com/il/he/books/apocalypsis-staffel-3-folge-9-1022410,"Apocalypsis, Staffel 3, Folge 9"
https://www.storytel.com/il/he/books/apocalypsis-staffel-3-folge-11-1022413,"Apocalypsis, Staffel 3, Folge 11"
https://www.storytel.com/il/he/books/das-rachespiel-gek%C3%BCrzt-1022417,Das Rachespiel (gekürzt)
https://www.storytel.com/il/he/books/der-bann-1022446,Der Bann
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-17-die-teuflischen-sch%C3%A4del-1022456,"John Sinclair - Classics, Folge 17: Die teuflischen Schädel"
https://www.storytel.com/il/he/books/der-exorzist-1022458,Der Exorzist
https://www.storytel.com/il/he/books/mitschnitt-nichts-ist-verst%C3%B6render-als-die-realit%C3%A4t-folge-1-haus-am-see-1022463,"Mitschnitt - Nichts ist verstörender als die Realität, Folge 1: Haus am See"
https://www.storytel.com/il/he/books/rachegeist-horror-factory-10-1022464,Rachegeist - Horror Factory 10
https://www.storytel.com/il/he/books/todeskind-1022466,Todeskind
https://www.storytel.com/il/he/books/john-sinclair-folge-89-in-den-krallen-der-roten-vampire-1022475,"John Sinclair, Folge 89: In den Krallen der roten Vampire"
https://www.storytel.com/il/he/books/argus-ungek%C3%BCrzte-fassung-1022480,Argus (Ungekürzte Fassung)
https://www.storytel.com/il/he/books/john-sinclair-folge-79-stellas-rattenkeller-1022486,"John Sinclair, Folge 79: Stellas Rattenkeller"
https://www.storytel.com/il/he/books/der-sarg-gek%C3%BCrzt-1022487,Der Sarg (gekürzt)
https://www.storytel.com/il/he/books/john-sinclair-folge-76-herrin-der-dunkelwelt-1022514,"John Sinclair, Folge 76: Herrin der Dunkelwelt"
https://www.storytel.com/il/he/books/der-ursprung-des-b%C3%B6sen-1022517,Der Ursprung des Bösen
https://www.storytel.com/il/he/books/der-stille-sammler-1022522,Der stille Sammler
https://www.storytel.com/il/he/books/realer-1022536,Realer
https://www.storytel.com/il/he/books/bittere-l%C3%BCgen-1022552,Bittere Lügen
https://www.storytel.com/il/he/books/john-sinclair-folge-92-satans-eulen-1022562,"John Sinclair, Folge 92: Satans Eulen"
https://www.storytel.com/il/he/books/netwars-der-code-folge-1-sturzflug-1022569,"Netwars - Der Code, Folge 1: Sturzflug"
https://www.storytel.com/il/he/books/choral-des-todes-1022577,Choral des Todes
https://www.storytel.com/il/he/books/ausgel%C3%B6scht-1022583,Ausgelöscht
https://www.storytel.com/il/he/books/das-gro%C3%9Fe-tier-1022590,Das große Tier
https://www.storytel.com/il/he/books/mitschnitt-nichts-ist-verst%C3%B6render-als-die-realit%C3%A4t-mitschnitt-box-1-4-1022595,"Mitschnitt - Nichts ist verstörender als die Realität, Mitschnitt-Box 1-4"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-2-m%C3%B6rder-aus-dem-totenreich-1022596,"John Sinclair - Classics, Folge 2: Mörder aus dem Totenreich"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-1-der-anfang-1022599,"John Sinclair - Classics, Folge 1: Der Anfang"
https://www.storytel.com/il/he/books/john-sinclair-folge-56-eine-schaurige-warnung-1022601,"John Sinclair, Folge 56: Eine schaurige Warnung"
https://www.storytel.com/il/he/books/john-sinclair-folge-55-fenris-der-g%C3%B6tterwolf-1022602,"John Sinclair, Folge 55: Fenris, der Götterwolf"
https://www.storytel.com/il/he/books/mitschnitt-nichts-ist-verst%C3%B6render-als-die-realit%C3%A4t-folge-2-rache-1022621,"Mitschnitt - Nichts ist verstörender als die Realität, Folge 2: Rache"
https://www.storytel.com/il/he/books/mitschnitt-nichts-ist-verst%C3%B6render-als-die-realit%C3%A4t-folge-4-s%C3%A9ance-1022623,"Mitschnitt - Nichts ist verstörender als die Realität, Folge 4: Séance"
https://www.storytel.com/il/he/books/mitschnitt-nichts-ist-verst%C3%B6render-als-die-realit%C3%A4t-folge-3-der-aufzug-1022624,"Mitschnitt - Nichts ist verstörender als die Realität, Folge 3: Der Aufzug"
https://www.storytel.com/il/he/books/john-sinclair-folge-59-das-erbe-des-schwarzen-tods-1022632,"John Sinclair, Folge 59: Das Erbe des Schwarzen Tods"
https://www.storytel.com/il/he/books/netwars-der-code-folge-6-rache-1022634,"Netwars - Der Code, Folge 6: Rache"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-19-horrorfest-am-galgenh%C3%BCgel-1022637,"John Sinclair - Classics, Folge 19: Horrorfest am Galgenhügel"
https://www.storytel.com/il/he/books/netwars-der-code-folge-5-enth%C3%BCllung-1022639,"Netwars - Der Code, Folge 5: Enthüllung"
https://www.storytel.com/il/he/books/todesschuss-1022640,Todesschuss
https://www.storytel.com/il/he/books/netwars-der-code-folge-4-t%C3%A4uschung-1022641,"Netwars - Der Code, Folge 4: Täuschung"
https://www.storytel.com/il/he/books/netwars-der-code-folge-3-anschlag-1022642,"Netwars - Der Code, Folge 3: Anschlag"
https://www.storytel.com/il/he/books/netwars-der-code-folge-2-verrat-1022645,"Netwars - Der Code, Folge 2: Verrat"
https://www.storytel.com/il/he/books/nummer-zwei-1022647,Nummer Zwei
https://www.storytel.com/il/he/books/eene-meene-einer-lebt-einer-stirbt-1022649,"Eene Meene - Einer lebt, einer stirbt"
https://www.storytel.com/il/he/books/john-sinclair-folge-86-terror-der-tongs-1022663,"John Sinclair, Folge 86: Terror der Tongs"
https://www.storytel.com/il/he/books/john-sinclair-folge-99-das-gl%C3%A4serne-grauen-1022679,"John Sinclair, Folge 99: Das gläserne Grauen"
https://www.storytel.com/il/he/books/john-sinclair-folge-100-das-ende-1022680,"John Sinclair, Folge 100: Das Ende"
https://www.storytel.com/il/he/books/survivor-1-3-die-w%C3%A4chter-1022688,"Survivor , 1, 3: Die Wächter"
https://www.storytel.com/il/he/books/survivor-1-2-chinks-1022693,"Survivor , 1, 2: Chinks!"
https://www.storytel.com/il/he/books/john-sinclair-folge-74-lupinas-sohn-1022694,"John Sinclair, Folge 74: Lupinas Sohn"
https://www.storytel.com/il/he/books/apocalypsis-staffel-ii-episode-12-ende-der-zeit-1022695,Apocalypsis Staffel II - Episode 12: Ende der Zeit
https://www.storytel.com/il/he/books/desire-die-zeit-der-rache-ist-gekommen-1022698,Desire - Die Zeit der Rache ist gekommen
https://www.storytel.com/il/he/books/survivor-1-1-blackout-1022700,"Survivor , 1, 1: Blackout"
https://www.storytel.com/il/he/books/final-cut-1022701,Final Cut
https://www.storytel.com/il/he/books/apocalypsis-staffel-ii-episode-11-das-tiefe-loch-1022702,Apocalypsis Staffel II - Episode 11: Das tiefe Loch
https://www.storytel.com/il/he/books/apocalypsis-staffel-ii-episode-10-bereich-23-1022703,Apocalypsis Staffel II - Episode 10: Bereich 23
https://www.storytel.com/il/he/books/apocalypsis-staffel-ii-episode-09-r%C3%BCckkehr-1022704,Apocalypsis Staffel II - Episode 09: Rückkehr
https://www.storytel.com/il/he/books/teufelsbrut-horror-factory-4-1022706,Teufelsbrut - Horror Factory 4
https://www.storytel.com/il/he/books/der-blutfl%C3%BCsterer-horror-factory-3-1022713,Der Blutflüsterer - Horror Factory 3
https://www.storytel.com/il/he/books/john-sinclair-folge-84-ewige-schreie-1022714,"John Sinclair, Folge 84: Ewige Schreie"
https://www.storytel.com/il/he/books/fear-grab-des-schreckens-ein-fall-f%C3%BCr-special-agent-pendergast-1022717,Fear - Grab des Schreckens - Ein Fall für Special Agent Pendergast
https://www.storytel.com/il/he/books/survivor-2-12-der-neue-prometheus-1022720,"Survivor , 2, 12: Der neue Prometheus"
https://www.storytel.com/il/he/books/john-sinclair-folge-2-die-totenkopf-insel-1022734,"John Sinclair, Folge 2: Die Totenkopf-Insel"
https://www.storytel.com/il/he/books/john-sinclair-folge-1-im-nachtclub-der-vampire-1022736,"John Sinclair, Folge 1: Im Nachtclub der Vampire"
https://www.storytel.com/il/he/books/john-sinclair-folge-3-achterbahn-ins-jenseits-1022738,"John Sinclair, Folge 3: Achterbahn ins Jenseits"
https://www.storytel.com/il/he/books/novembernacht-1022745,Novembernacht
https://www.storytel.com/il/he/books/so-ruhet-in-frieden-1022755,So ruhet in Frieden
https://www.storytel.com/il/he/books/john-sinclair-folge-46-myxins-entf%C3%BChrung-1022787,"John Sinclair, Folge 46: Myxins Entführung"
https://www.storytel.com/il/he/books/john-sinclair-folge-23-der-unheimliche-richter-1022788,"John Sinclair, Folge 23: Der unheimliche Richter"
https://www.storytel.com/il/he/books/john-sinclair-folge-8-das-m%C3%A4dchen-von-atlantis-1-1-1022789,"John Sinclair, Folge 8: Das Mädchen Von Atlantis (1/1)"
https://www.storytel.com/il/he/books/john-sinclair-folge-37-dr-tods-horror-insel-1022791,"John Sinclair, Folge 37: Dr. Tods Horror-Insel"
https://www.storytel.com/il/he/books/john-sinclair-folge-21-die-h%C3%B6llenkutsche-1-2-1022792,"John Sinclair, Folge 21: Die Höllenkutsche (1/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-27-asmodinas-todesengel-1022793,"John Sinclair, Folge 27: Asmodinas Todesengel"
https://www.storytel.com/il/he/books/john-sinclair-folge-9-das-d%C3%A4monenauge-2-2-1022794,"John Sinclair, Folge 9: Das Dämonenauge (2/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-44-das-elixier-des-teufels-2-2-1022795,"John Sinclair, Folge 44: Das Elixier des Teufels (2/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-43-ich-flog-in-die-todeswolke-1-2-1022796,"John Sinclair, Folge 43: Ich flog in die Todeswolke (1/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-30-die-drachensaat-2-2-1022797,"John Sinclair, Folge 30: Die Drachensaat (2/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-35-k%C3%B6nigin-der-w%C3%B6lfe-2-2-1022798,"John Sinclair, Folge 35: Königin der Wölfe (2/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-40-mein-todesurteil-3-3-1022799,"John Sinclair, Folge 40: Mein Todesurteil (3/3)"
https://www.storytel.com/il/he/books/john-sinclair-folge-7-das-horror-schloss-im-spessart-1022800,"John Sinclair, Folge 7: Das Horror-Schloss im Spessart"
https://www.storytel.com/il/he/books/john-sinclair-folge-33-die-eisvampire-1022801,"John Sinclair, Folge 33: Die Eisvampire"
https://www.storytel.com/il/he/books/john-sinclair-folge-24-die-drohung-1-3-1022802,"John Sinclair, Folge 24: Die Drohung (1/3)"
https://www.storytel.com/il/he/books/john-sinclair-folge-28-das-eisgef%C3%A4ngnis-1022803,"John Sinclair, Folge 28: Das Eisgefängnis"
https://www.storytel.com/il/he/books/john-sinclair-folge-45-die-teufelsuhr-1022805,"John Sinclair, Folge 45: Die Teufelsuhr"
https://www.storytel.com/il/he/books/john-sinclair-folge-32-doktor-tods-monsterh%C3%B6hle-1022806,"John Sinclair, Folge 32: Doktor Tods Monsterhöhle"
https://www.storytel.com/il/he/books/john-sinclair-folge-36-der-todesnebel-1022807,"John Sinclair, Folge 36: Der Todesnebel"
https://www.storytel.com/il/he/books/john-sinclair-folge-42-blutiger-halloween-1022808,"John Sinclair, Folge 42: Blutiger Halloween"
https://www.storytel.com/il/he/books/john-sinclair-folge-25-ein-friedhof-am-ende-der-welt-2-3-1022809,"John Sinclair, Folge 25: Ein Friedhof am Ende der Welt (2/3)"
https://www.storytel.com/il/he/books/john-sinclair-folge-19-der-sensenmann-als-hochzeitsgast-1022810,"John Sinclair, Folge 19: Der Sensenmann als Hochzeitsgast"
https://www.storytel.com/il/he/books/john-sinclair-folge-47-die-werwolf-sippe-1-2-1022812,"John Sinclair, Folge 47: Die Werwolf-Sippe (1/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-20-das-buch-der-grausamen-tr%C3%A4ume-1022813,"John Sinclair, Folge 20: Das Buch der grausamen Träume"
https://www.storytel.com/il/he/books/john-sinclair-folge-34-mr-mondos-monster-1-2-1022814,"John Sinclair, Folge 34: Mr. Mondos Monster (1/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-39-schreie-in-der-horror-gruft-2-3-1022815,"John Sinclair, Folge 39: Schreie in der Horror-Gruft (2/3)"
https://www.storytel.com/il/he/books/john-sinclair-folge-48-lupinas-todfeind-2-2-1022816,"John Sinclair, Folge 48: Lupinas Todfeind (2/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-31-der-w%C3%BCrfel-des-unheils-1022817,"John Sinclair, Folge 31: Der Würfel des Unheils"
https://www.storytel.com/il/he/books/john-sinclair-folge-41-die-sch%C3%B6ne-aus-dem-totenreich-1022818,"John Sinclair, Folge 41: Die Schöne aus dem Totenreich"
https://www.storytel.com/il/he/books/john-sinclair-folge-22-asmodinas-reich-2-2-1022820,"John Sinclair, Folge 22: Asmodinas Reich (2/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-26-das-letzte-duell-3-3-1022821,"John Sinclair, Folge 26: Das letzte Duell (3/3)"
https://www.storytel.com/il/he/books/der-steinerne-kreis-1022822,Der steinerne Kreis
https://www.storytel.com/il/he/books/john-sinclair-folge-29-die-grausamen-ritter-1-2-1022823,"John Sinclair, Folge 29: Die grausamen Ritter (1/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-38-im-land-des-vampirs-1-3-1022826,"John Sinclair, Folge 38: Im Land des Vampirs (1/3)"
https://www.storytel.com/il/he/books/cry-meine-rache-ist-dein-tod-1022836,Cry - Meine Rache ist dein Tod
https://www.storytel.com/il/he/books/darkness-wettlauf-mit-der-zeit-1022843,Darkness - Wettlauf mit der Zeit
https://www.storytel.com/il/he/books/john-sinclair-folge-4-damona-dienerin-des-satans-1022844,"John Sinclair, Folge 4: Damona, Dienerin des Satans"
https://www.storytel.com/il/he/books/john-sinclair-folge-5-der-m%C3%B6rder-mit-dem-janus-kopf-1022846,"John Sinclair, Folge 5: Der Mörder mit dem Janus-Kopf"
https://www.storytel.com/il/he/books/john-sinclair-folge-6-schach-mit-dem-d%C3%A4mon-1022847,"John Sinclair, Folge 6: Schach mit dem Dämon"
https://www.storytel.com/il/he/books/leises-gift-1022848,Leises Gift
https://www.storytel.com/il/he/books/john-sinclair-folge-67-die-gruft-mit-dem-h%C3%B6llenauge-1022861,"John Sinclair, Folge 67: Die Gruft mit dem Höllenauge"
https://www.storytel.com/il/he/books/t%C3%B6te-mich-1022865,Töte Mich
https://www.storytel.com/il/he/books/der-schl%C3%BCssel-zu-rebecca-1022869,Der Schlüssel zu Rebecca
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-7-die-t%C3%B6chter-der-h%C3%B6lle-1022876,"John Sinclair - Classics, Folge 7: Die Töchter der Hölle"
https://www.storytel.com/il/he/books/t%C3%B6dliche-wut-gek%C3%BCrzte-fassung-1022891,Tödliche Wut (Gekürzte Fassung)
https://www.storytel.com/il/he/books/necroversum-der-riss-horror-factory-5-1022893,Necroversum: Der Riss - Horror Factory 5
https://www.storytel.com/il/he/books/die-wahrheit-des-blutes-1022894,Die Wahrheit des Blutes
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-16-der-gnom-mit-den-krallenh%C3%A4nden-1022895,"John Sinclair - Classics, Folge 16: Der Gnom mit den Krallenhänden"
https://www.storytel.com/il/he/books/das-grab-bedenke-dass-du-sterben-musst-horror-factory-6-1022900,"Das Grab - Bedenke, dass du sterben musst! - Horror Factory 6"
https://www.storytel.com/il/he/books/seelenangst-1022901,Seelenangst
https://www.storytel.com/il/he/books/attack-unsichtbarer-feind-ein-neuer-fall-f%C3%BCr-special-agent-pendergast-1022918,Attack - Unsichtbarer Feind - Ein neuer Fall für Special Agent Pendergast
https://www.storytel.com/il/he/books/die-zahlen-der-toten-ungek%C3%BCrzte-fassung-1022922,Die Zahlen der Toten (Ungekürzte Fassung)
https://www.storytel.com/il/he/books/h%C3%B6rig-1022927,Hörig
https://www.storytel.com/il/he/books/glutherz-horror-factory-11-1022930,Glutherz - Horror Factory 11
https://www.storytel.com/il/he/books/epitaph-horror-factory-13-1022935,Epitaph - Horror Factory 13
https://www.storytel.com/il/he/books/tief-unter-der-stadt-horror-factory-12-1022941,Tief unter der Stadt - Horror Factory 12
https://www.storytel.com/il/he/books/ein-k%C3%B6nig-f%C3%BCr-deutschland-1022963,Ein König für Deutschland
https://www.storytel.com/il/he/books/bis-du-tot-bist-1022971,Bis du tot bist
https://www.storytel.com/il/he/books/twilight-mysteries-folge-1-fluch-der-unsterblichkeit-1022994,"Twilight Mysteries, Folge 1: Fluch der Unsterblichkeit"
https://www.storytel.com/il/he/books/twilight-mysteries-folge-2-t%C3%B6dliche-visionen-1022995,"Twilight Mysteries, Folge 2: Tödliche Visionen"
https://www.storytel.com/il/he/books/twilight-mysteries-folge-3-das-letzte-opfer-1022996,"Twilight Mysteries, Folge 3: Das letzte Opfer"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-22-der-see-des-schreckens-1022999,"John Sinclair - Classics, Folge 22: Der See des Schreckens"
https://www.storytel.com/il/he/books/hochspannung-folge-2-raus-kommst-du-nie-1023001,"Hochspannung, Folge 2: Raus kommst du nie"
https://www.storytel.com/il/he/books/the-wonder-102312,The Wonder
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-24-der-fall-valdemar-1023121,"Edgar Allan Poe, Folge 24: Der Fall Valdemar"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-25-metzengerstein-1023122,"Edgar Allan Poe, Folge 25: Metzengerstein"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-26-die-flaschenpost-1023123,"Edgar Allan Poe, Folge 26: Die Flaschenpost"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-28-der-mann-in-der-menge-1023124,"Edgar Allan Poe, Folge 28: Der Mann in der Menge"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-27-landors-landhaus-1023125,"Edgar Allan Poe, Folge 27: Landor's Landhaus"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-29-der-kopf-des-teufels-1023126,"Edgar Allan Poe, Folge 29: Der Kopf des Teufels"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-2-die-schwarze-katze-1023127,"Edgar Allan Poe, Folge 2: Die schwarze Katze"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-31-teer-und-federn-1023128,"Edgar Allan Poe, Folge 31: Teer und Federn"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-30-feeninsel-1023129,"Edgar Allan Poe, Folge 30: Feeninsel"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-32-william-wilson-1023130,"Edgar Allan Poe, Folge 32: William Wilson"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-4-die-maske-des-roten-todes-1023131,"Edgar Allan Poe, Folge 4: Die Maske des roten Todes"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-3-der-untergang-des-hauses-usher-1023135,"Edgar Allan Poe, Folge 3: Der Untergang des Hauses Usher"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-33-morella-1023136,"Edgar Allan Poe, Folge 33: Morella"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-7-die-morde-in-der-rue-morgue-1023137,"Edgar Allan Poe, Folge 7: Die Morde in der Rue Morgue"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-5-sturz-in-den-mahlstrom-1023138,"Edgar Allan Poe, Folge 5: Sturz in den Mahlstrom"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-6-der-goldk%C3%A4fer-1023139,"Edgar Allan Poe, Folge 6: Der Goldkäfer"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-8-lebendig-begraben-1023142,"Edgar Allan Poe, Folge 8: Lebendig begraben"
https://www.storytel.com/il/he/books/edgar-allan-poe-folge-9-hopp-frosch-1023143,"Edgar Allan Poe, Folge 9: Hopp-Frosch"
https://www.storytel.com/il/he/books/1q84-buch-3-1023157,1Q84 - Buch 3
https://www.storytel.com/il/he/books/das-b%C3%B6se-in-uns-1023161,Das Böse in uns
https://www.storytel.com/il/he/books/1q84-buch-1-2-1023163,1Q84 - Buch 1 & 2
https://www.storytel.com/il/he/books/das-wesen-gek%C3%BCrzt-1023178,Das Wesen (gekürzt)
https://www.storytel.com/il/he/books/der-trakt-gek%C3%BCrzte-fassung-1023180,Der Trakt (Gekürzte Fassung)
https://www.storytel.com/il/he/books/john-sinclair-sonderedition-1-der-anfang-1023201,"John Sinclair, Sonderedition 1: Der Anfang"
https://www.storytel.com/il/he/books/john-sinclair-sonderedition-2-der-pf%C3%A4hler-1023206,"John Sinclair, Sonderedition 2: Der Pfähler"
https://www.storytel.com/il/he/books/john-sinclair-folge-11-kino-des-schreckens-1023207,"John Sinclair, Folge 11: Kino des Schreckens"
https://www.storytel.com/il/he/books/john-sinclair-folge-12-der-hexer-von-paris-1-2-1023208,"John Sinclair, Folge 12: Der Hexer von Paris (1/2)"
https://www.storytel.com/il/he/books/john-sinclair-folge-10-die-horror-reiter-1023209,"John Sinclair, Folge 10: Die Horror-Reiter"
https://www.storytel.com/il/he/books/icarus-benny-griessel-romane-band-5-gek%C3%BCrzte-h%C3%B6rbuchfassung-1023212,"Icarus - Benny Griessel Romane, Band 5 (Gekürzte Hörbuchfassung)"
https://www.storytel.com/il/he/books/final-cut-1023218,Final Cut
https://www.storytel.com/il/he/books/department-19-die-mission-1023219,Department 19 - Die Mission
https://www.storytel.com/il/he/books/der-exorzist-1023220,Der Exorzist
https://www.storytel.com/il/he/books/department-19-die-wiederkehr-1023222,Department 19 - Die Wiederkehr
https://www.storytel.com/il/he/books/die-blutlinie-1023232,Die Blutlinie
https://www.storytel.com/il/he/books/der-menschenmacher-1023273,Der Menschenmacher
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-6-friedhof-der-vampire-1023292,"John Sinclair - Classics, Folge 6: Friedhof der Vampire"
https://www.storytel.com/il/he/books/t%C3%B6dliche-intrige-h%C3%B6rspiel-des-wdr-1023296,Tödliche Intrige - Hörspiel des WDR
https://www.storytel.com/il/he/books/john-sinclair-folge-63-tokatas-todesspur-1023297,"John Sinclair, Folge 63: Tokatas Todesspur"
https://www.storytel.com/il/he/books/john-sinclair-folge-62-bring-mir-den-kopf-von-asmodina-iii-iii-1023306,"John Sinclair, Folge 62: Bring mir den Kopf von Asmodina (III/III)"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-5-sakuro-der-d%C3%A4mon-1023310,"John Sinclair - Classics, Folge 5: Sakuro, der Dämon"
https://www.storytel.com/il/he/books/john-sinclair-folge-61-im-zentrum-des-schreckens-ii-iii-1023312,"John Sinclair, Folge 61: Im Zentrum des Schreckens (II/III)"
https://www.storytel.com/il/he/books/violent-earth-epizentrum-1-violent-earth-prequel-folge-1-epizentrum-ungek%C3%BCrzt-1023325,"Violent Earth - Epizentrum, 1: Violent Earth Prequel, Folge 1: Epizentrum (ungekürzt)"
https://www.storytel.com/il/he/books/violent-earth-epizentrum-1-violent-earth-prequel-folge-2-tanz-in-den-blutmond-ungek%C3%BCrzt-1023327,"Violent Earth - Epizentrum, 1: Violent Earth Prequel, Folge 2: Tanz in den Blutmond (ungekürzt)"
https://www.storytel.com/il/he/books/gone-girl-das-perfekte-opfer-1023329,Gone Girl - Das perfekte Opfer
https://www.storytel.com/il/he/books/wer-nicht-h%C3%B6ren-will-muss-sterben-1023343,"Wer nicht hören will, muss sterben"
https://www.storytel.com/il/he/books/wie-sie-t%C3%B6ten-zorn-band-4-autorisierte-lesefassung-1023345,"Wie sie töten - Zorn, Band 4 (Autorisierte Lesefassung)"
https://www.storytel.com/il/he/books/countdown-jede-sekunde-z%C3%A4hlt-1023353,Countdown - Jede Sekunde zählt
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-13-amoklauf-der-mumie-1023372,"John Sinclair - Classics, Folge 13: Amoklauf der Mumie"
https://www.storytel.com/il/he/books/todeskleid-1023376,Todeskleid
https://www.storytel.com/il/he/books/john-sinclair-folge-78-die-todesg%C3%B6ttin-1023381,"John Sinclair, Folge 78: Die Todesgöttin"
https://www.storytel.com/il/he/books/a-collection-of-ghost-stories-1023464,A Collection of Ghost Stories
https://www.storytel.com/il/he/books/five-ghost-stories-1023473,Five Ghost Stories
https://www.storytel.com/il/he/books/das-dunkle-echo-der-liebe-1023479,Das dunkle Echo der Liebe
https://www.storytel.com/il/he/books/john-sinclair-folge-97-die-tochter-des-totengr%C3%A4bers-1023498,"John Sinclair, Folge 97: Die Tochter des Totengräbers"
https://www.storytel.com/il/he/books/das-dorf-1023501,Das Dorf
https://www.storytel.com/il/he/books/john-sinclair-folge-66-hexenwahn-1023513,"John Sinclair, Folge 66: Hexenwahn"
https://www.storytel.com/il/he/books/todessto%C3%9F-1023514,Todesstoß
https://www.storytel.com/il/he/books/john-sinclair-folge-65-das-vampirnest-1023518,"John Sinclair, Folge 65: Das Vampirnest"
https://www.storytel.com/il/he/books/der-dunkle-pfad-gottes-gek%C3%BCrzt-1023521,Der dunkle Pfad Gottes (Gekürzt)
https://www.storytel.com/il/he/books/dark-secret-m%C3%B6rderische-jagd-1023579,Dark Secret - Mörderische Jagd
https://www.storytel.com/il/he/books/gone-girl-das-perfekte-opfer-1023582,Gone Girl - Das perfekte Opfer
https://www.storytel.com/il/he/books/survivor-2-6-brennender-hass-1023583,"Survivor , 2, 6: Brennender Hass"
https://www.storytel.com/il/he/books/survivor-2-5-die-seele-der-maschine-1023584,"Survivor , 2, 5: Die Seele der Maschine"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-14-d%C3%A4monos-1023605,"John Sinclair - Classics, Folge 14: Dämonos"
https://www.storytel.com/il/he/books/angerichtet-1023617,Angerichtet
https://www.storytel.com/il/he/books/apocalypsis-staffel-2-episode-2-l%C3%B6wenmann-1023628,"Apocalypsis, Staffel 2, Episode 2: Löwenmann"
https://www.storytel.com/il/he/books/apocalypsis-staffel-2-episode-1-erwachen-1023635,"Apocalypsis, Staffel 2, Episode 1: Erwachen"
https://www.storytel.com/il/he/books/apocalypsis-staffel-1-collectors-pack-1023637,"Apocalypsis, Staffel 1: Collector's Pack"
https://www.storytel.com/il/he/books/john-sinclair-classics-folge-10-die-insel-der-skelette-1023639,"John Sinclair - Classics, Folge 10: Die Insel der Skelette"
https://www.storytel.com/il/he/books/ein-cent-f%C3%BCr-ein-leben-1023640,Ein Cent für ein Leben
https://www.storytel.com/il/he/books/sanctus-1023644,Sanctus
https://www.storytel.com/il/he/books/john-sinclair-folge-64-um-mitternacht-am-galgenberg-1023650,"John Sinclair, Folge 64: Um Mitternacht am Galgenberg"
