author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Arthur Machen,NaN,ספר דיגיטלי,White Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 באוקטובר 2020",NaN
Sergio Troncoso,קריינות: Timothy Andrés Pabon,ספר מוקלט,HighBridge Audio,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 16 בפברואר 2021",6שעות 30דקות
Rebecca Otowa,"קריינות: David Shih, Cindy Kay",ספר מוקלט,Tantor Audio,2021,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בפברואר 2021",5שעות 3דקות
Marcel Proust,קריינות: Simon Vance,ספר מוקלט,Tantor Audio,2021,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 3 ביוני 2021",2שעות 13דקות
Oscar Wilde,קריינות: Carlos Zambrano,ספר מוקלט,YOYO USA,2020,סיפורים קצרים,4,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",59דקות
Scott Overton,קריינות: Scott Overton,ספר מוקלט,No Walls Publishing,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 21 באוקטובר 2020",1שעות 29דקות
Cyrano de Bergerac,קריינות: Roberto Arricale,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,4.67,איטלקית,"תאריך פרסום
ספר מוקלט: 13 בנובמבר 2020",2שעות 42דקות
Dana Volney,NaN,ספר דיגיטלי,Canelo Escape,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2020",NaN
Anton Chekhov. Translated by Constance Garnett.,קריינות: Douglas Harvey,ספר מוקלט,MP3 Audiobook Classics,2020,סיפורים קצרים,2.5,אנגלית,"תאריך פרסום
ספר מוקלט: 25 באוקטובר 2020",25דקות
Rubén Darío,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2020",NaN
Guy de Maupassant,קריינות: Laura Garcìa,ספר מוקלט,YOYO USA,2020,סיפורים קצרים,3.5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",2שעות 48דקות
Anton Chekhov,קריינות: Carlos J. Vega,ספר מוקלט,YOYO USA,2020,סיפורים קצרים,4.67,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",2שעות 53דקות
J. R. Nichols,קריינות: Jamie Hershberger,ספר מוקלט,Articulate Expression,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",26דקות
Mike Jones,קריינות: Mike Jones,ספר מוקלט,Mike Jones,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 30 באוקטובר 2020",19דקות
Arnd Brummer,NaN,ספר דיגיטלי,edition chrismon,2008,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 21 במאי 2008",NaN
Arnd Brummer,NaN,ספר דיגיטלי,edition chrismon,2007,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 28 בספטמבר 2007",NaN
Raúl Aguiar,קריינות: Diana Huicochea,ספר מוקלט,Storyside,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר מוקלט: 13 בנובמבר 2020",4שעות 57דקות
Kate Chopin,NaN,ספר דיגיטלי,e-artnow,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2020",NaN
Christina de Mello,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Frog Books),2013,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 באוקטובר 2013",NaN
Gita V. Ready,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd,2013,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 במרץ 2013",NaN
Katherine Mansfield,קריינות: Marguerite Gavin,ספר מוקלט בנוסף ספר דיגיטלי,Blackstone Publishing,2008,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 11 בנובמבר 2008
ספר דיגיטלי: 29 במאי 2018",6שעות 42דקות
Gulluver,NaN,ספר דיגיטלי,Editorial Autores de Argentina,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 30 באוקטובר 2020",NaN
Ursula Ott,NaN,ספר דיגיטלי,edition chrismon,2008,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 7 באוקטובר 2008",NaN
Luz Vitolo,NaN,ספר דיגיטלי,Odelia editora,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 20 באפריל 2020",NaN
Dalmiro Sáenz,קריינות: Miguel Pardo,ספר מוקלט,Storyside,2020,סיפורים קצרים,4,ספרדית,"תאריך פרסום
ספר מוקלט: 10 בדצמבר 2020",3שעות 50דקות
Carlos Castán,NaN,ספר דיגיטלי,Editorial Páginas de Espuma,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 4 בנובמבר 2020",NaN
Stefan Zweig,קריינות: Francesc Góngora,ספר מוקלט בנוסף ספר דיגיטלי,Storyside,2020,סיפורים קצרים,4.2,ספרדית,"תאריך פרסום
ספר מוקלט: 11 בנובמבר 2020
ספר דיגיטלי: 30 במרץ 2011",7שעות 2דקות
Arthur Conan Doyle,NaN,ספר דיגיטלי,Moon Classics,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 4 בנובמבר 2020",NaN
Enrique López,NaN,ספר דיגיטלי,Letrame Grupo Editorial,2020,סיפורים קצרים,3,ספרדית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2020",NaN
Erika Lance,NaN,ספר דיגיטלי,4 Horsemen Publications,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2020",NaN
Erika Lance,NaN,ספר דיגיטלי,4 Horsemen Publications,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2020",NaN
Lee Su Kim,NaN,ספר דיגיטלי,MarshallCavendishEditions,2017,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 ביוני 2017",NaN
Catherine Lim,NaN,ספר דיגיטלי,MarshallCavendishEditions,2017,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2017",NaN
Catherine Lim,NaN,ספר דיגיטלי,MarshallCavendishEditions,2017,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2017",NaN
Catherine Lim,NaN,ספר דיגיטלי,MarshallCavendishEditions,2017,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 באוקטובר 2017",NaN
Nicholas Yong,NaN,ספר דיגיטלי,MarshallCavendishEditions,2017,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 באפריל 2017",NaN
Gopal Baratham,NaN,ספר דיגיטלי,MarshallCavendishEditions,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בדצמבר 2014",NaN
Claire Tham,NaN,ספר דיגיטלי,MarshallCavendishEditions,2015,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באפריל 2015",NaN
Jorge H. Ortiz,NaN,ספר דיגיטלי,Editorial Autores de Argentina,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2020",NaN
Gilda Salinas,NaN,ספר דיגיטלי,Trópico de Escorpio,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 4 בנובמבר 2020",NaN
David Estopier,NaN,ספר דיגיטלי,Trópico de Escorpio,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 5 בנובמבר 2020",NaN
Michèle Laframboise,NaN,ספר דיגיטלי,Echofictions,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 28 בספטמבר 2020",NaN
Meg Hendry,קריינות: Meg Hendry,ספר מוקלט,Parker Press,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בספטמבר 2020",22דקות
Meg Hendry,קריינות: Meg Hendry,ספר מוקלט,Parker Press,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בספטמבר 2020",12דקות
Mark Twain,NaN,ספר דיגיטלי,Read & Co. Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
Mark Twain,NaN,ספר דיגיטלי,Read & Co. Classics,2014,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באפריל 2014",NaN
Te-Ping Chen,"קריינות: Lynn Chen, Katie Tang, Eddy Lee, Fiona Rene, Chris Naoki Lee, Matt Yang King, Christine Lakin",ספר מוקלט,HarperAudio,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בפברואר 2021",6שעות 35דקות
R.M. Lala,קריינות: Tom Alter,ספר מוקלט,Storyside IN,2020,סיפורים קצרים,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",56דקות
Edna Ferber,קריינות: Phil Chenevert,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 24 בנובמבר 2020",1שעות 37דקות
Beard Bates,קריינות: The Incarcerated Man,ספר מוקלט,Ubiquitome,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 4 בספטמבר 2020",24דקות
Alberto Méndez,קריינות: Mario Gas,ספר מוקלט,Editorial Anagrama,2020,סיפורים קצרים,4.37,ספרדית,"תאריך פרסום
ספר מוקלט: 16 בנובמבר 2020",4שעות 52דקות
Niccolò Machiavelli,NaN,ספר דיגיטלי,Moon Classics,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
Guadalupe Eichelbaum,NaN,ספר דיגיטלי,Ménades Editorial,2020,סיפורים קצרים,3,ספרדית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Jack London,NaN,ספר דיגיטלי,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Gerhard Michael Artmann,NaN,ספר דיגיטלי,Karin Fischer Verlag,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 12 במאי 2020",NaN
S. A. Gibson,קריינות: Addison,ספר מוקלט,S. A. Gibson,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",1שעות 7דקות
Maltiraj Amit,NaN,ספר דיגיטלי,Pencil,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Edna Ferber,קריינות: Phil Chenevert,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",2שעות 43דקות
Iván Darío Upegui,NaN,ספר דיגיטלי,Universidad de Antioquia,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2020",NaN
Gift Foraine Amukoyo,NaN,ספר דיגיטלי,Tektime,2020,סיפורים קצרים,0,צרפתית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2020",NaN
Sofía Laborde,NaN,ספר דיגיטלי,Bombal,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 15 באוגוסט 2020",NaN
Greg Bear,NaN,ספר דיגיטלי,Open Road Media Sci-Fi & Fantasy,2016,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 באפריל 2016",NaN
Paul Lazarus,קריינות: Stacy Keach,ספר מוקלט,"White Dwarf Productions, Inc.",2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 14 באוקטובר 2020",29דקות
Birgit Schwaner,קריינות: Laura Vergada,ספר מוקלט,Klever Verlag Audio,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 9 באוקטובר 2020",3שעות 43דקות
Carlos Ruiz Zafon,קריינות: Jordi Boixaderas,ספר מוקלט,Planeta Audio,2020,סיפורים קצרים,4.17,ספרדית,"תאריך פרסום
ספר מוקלט: 17 בנובמבר 2020",4שעות 46דקות
Horacio Quiroga,קריינות: Vasco Mirandola,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,3.67,איטלקית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2020",1שעות 20דקות
Franz Kafka,קריינות: Beppe De Meo,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,3.64,איטלקית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2020",1שעות 38דקות
Arthur Schnitzler,קריינות: Patrizia Speroni,ספר מוקלט,SAGA Egmont,2020,סיפורים קצרים,3.1,איטלקית,"תאריך פרסום
ספר מוקלט: 30 בנובמבר 2020",57דקות
Sławomir Zygmunt,קריינות: Jacek Dragun,ספר מוקלט,Storybox,2020,סיפורים קצרים,3.31,פולנית,"תאריך פרסום
ספר מוקלט: 18 בנובמבר 2020",5שעות 29דקות
William Steffey,"קריינות: P.J. Ochlan, Greg Chun, Kathleen France, Andrew Weiss, Ritesh Rajan, Aaron Goodson, Abby Trott, Karen Strassman, Todd Haberkorn",ספר מוקלט,"Aquariphone, LLC.",2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בספטמבר 2020",1שעות 20דקות
Harlan Ellison,"קריינות: Mia Barron, Luis Moreno",ספר מוקלט,"Recorded Books, Inc.",2020,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 17 בנובמבר 2020",24שעות 22דקות
Chloé Barreau,קריינות: Chloé Barreau,ספר מוקלט,Storytel Original,2020,סיפורים קצרים,4.04,איטלקית,"תאריך פרסום
ספר מוקלט: 25 בנובמבר 2020",26דקות
Robert W. Tinsley,קריינות: Karl A. Nordman,ספר מוקלט,Liberte Publishing,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בינואר 2021",16דקות
Richard Van Doren,NaN,ספר דיגיטלי,Richard Van Doren,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2020",NaN
Meredith Allard,NaN,ספר דיגיטלי,Copperfield Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2020",NaN
Arthur Conan Doyle,קריינות: Alexander Spencer,ספר מוקלט,"Recorded Books, Inc.",2008,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 11 ביולי 2008",9שעות 35דקות
Gabriela Alemán,NaN,ספר דיגיטלי,Pontificia Universidad Católica del Ecuador,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 10 בנובמבר 2020",NaN
Charles Dickens,קריינות: Alistair Lock,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",34דקות
Edith Nesbit,קריינות: Alistair Lock,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",17דקות
Henry Wood,קריינות: Sam Devereaux,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,2.25,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",42דקות
Perceval Landon,קריינות: Sam Devereaux,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",40דקות
M.R. James,קריינות: Katy Maw,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",48דקות
Gertrude Atherton,קריינות: Katy Maw,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,2.5,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",14דקות
Elizabeth Gaskell,קריינות: Natalie Chisholm,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,2.62,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",51דקות
Oscar Wilde,קריינות: Natalie Chisholm,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",1שעות 9דקות
Charlotte Perkins Gillman,קריינות: Lorraine Ansell,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.14,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",42דקות
Nathaniel Hawthorne,קריינות: Lorraine Ansell,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",23דקות
Edgar Allen Poe,קריינות: Tiffany Eve,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.33,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",15דקות
Washington Irving,קריינות: Tiffany Eve,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.9,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",13דקות
H.P. Lovecraft,קריינות: Simon Johns,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.95,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",20דקות
F. Marion Crawford,קריינות: Simon Johns,ספר מוקלט בנוסף ספר דיגיטלי,Andrews UK Limited,2020,סיפורים קצרים,4.33,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020
ספר דיגיטלי: 24 במאי 2019",53דקות
John William Polidori,קריינות: Gary Turner,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.6,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",1שעות 29דקות
Vernon Lee,קריינות: Rory Barnett,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 10 בנובמבר 2020",1שעות 15דקות
Sheridan Le Fanu,קריינות: Kate Millner,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",40דקות
Mary Elizabeth Braddon,קריינות: Kay Eluvian,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",27דקות
Jerome K. Jerome,קריינות: Kay Eluvian,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3.75,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",18דקות
Edith Nesbit,קריינות: Kate Millner,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,3,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",26דקות
M.R. James,קריינות: Joshua Manning,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",30דקות
Robert Louis Stevenson,קריינות: Joshua Manning,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",52דקות
Violet Hunt,קריינות: Bronwen Price,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,4.67,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",1שעות 7דקות
Rhoda Broughton,קריינות: Bronwen Price,ספר מוקלט,Andrews UK Limited,2020,סיפורים קצרים,5,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בנובמבר 2020",26דקות
Elsa Morante,NaN,ספר דיגיטלי,Verlag Klaus Wagenbach,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2020",NaN
Stella Delaney,NaN,ספר דיגיטלי,SP,2019,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 6 בדצמבר 2019",NaN
Charles Dickens,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
William Hope Hodgson,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Arthur Conan Doyle,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Anthony Hope,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Rudyard Kipling,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Mary Shelley,NaN,ספר דיגיטלי,Miniature Masterpiece,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Meg Hendry,קריינות: Meg Hendry,ספר מוקלט,Parker Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 23 בספטמבר 2020",1שעות 35דקות
Anton Tschechow,"קריינות: Nadja Schulze-Berlinghoff, Uve Teschner",ספר מוקלט,Hörbuchmanufaktur Berlin,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 4 בדצמבר 2020",1שעות 17דקות
René Avilés Fabila,NaN,ספר דיגיטלי,Editorial Cõ,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2020",NaN
Franz Werfel,"קריינות: Jürgen Fritsche, Sven Görtz",ספר מוקלט,BÄNG Management & Verlag,2020,סיפורים קצרים,0,גרמנית,"תאריך פרסום
ספר מוקלט: 27 בנובמבר 2020",18שעות 9דקות
Chad Lester,"קריינות: Natalie Barber, Jeffrey Machado",ספר מוקלט,Chad Lester,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 22 בינואר 2021",3שעות 54דקות
Peter James,קריינות: Daniel Weyman,ספר מוקלט,Macmillan Digital Audio,2021,סיפורים קצרים,3.63,אנגלית,"תאריך פרסום
ספר מוקלט: 27 במאי 2021",2שעות 25דקות
Antonio Tabucchi,קריינות: Pep Tosar,ספר מוקלט,Pep Tosar,2020,סיפורים קצרים,4.1,ספרדית,"תאריך פרסום
ספר מוקלט: 24 בנובמבר 2020",2שעות 10דקות
Caitlin R. Kiernan,"קריינות: Various Narrators, Bronson Pinchot, Tavia Gilbert, Keith Szarabajka, Robert Fass, Suzanne Toren, Lisa Flanagan, Lauren Ezzo, Jayme Mattler, Shiromi Arserio",ספר מוקלט,Blackstone Publishing,2020,סיפורים קצרים,4,אנגלית,"תאריך פרסום
ספר מוקלט: 24 בנובמבר 2020",11שעות 45דקות
Anatol Vitouch,קריינות: Julian Mill,ספר מוקלט,edition a audio,2020,סיפורים קצרים,1,גרמנית,"תאריך פרסום
ספר מוקלט: 26 באוקטובר 2020",2שעות 46דקות
Aaron Konrat,NaN,ספר דיגיטלי,El guardián literario,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
Raymond Luczak,NaN,ספר דיגיטלי,Modern History Press,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
Richard Matheson,"קריינות: Various Narrators, Yuri Rasovsky, Ned Schmidtke, Paul Michael Garcia, Ray Porter, Lorna Raver, Malcolm Hillgartner, Christine Williams, Arte Johnson, Julia Campbell, Jay Karnes, Lawrence Pressman, Conrad John Shuck",ספר מוקלט,Blackstone Publishing,2009,סיפורים קצרים,3.51,אנגלית,"תאריך פרסום
ספר מוקלט: 1 ביוני 2009",10שעות 17דקות
Jack London,קריינות: Michael Troy,ספר מוקלט,Bookstream Audiobooks,2020,סיפורים קצרים,3.67,אנגלית,"תאריך פרסום
ספר מוקלט: 21 באוקטובר 2020",37דקות
Adrian Magson,NaN,ספר דיגיטלי,Canelo,2020,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בדצמבר 2020",NaN
O. Henry,NaN,ספר דיגיטלי,Wordsworth Editions,2013,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 במאי 2013",NaN
Magdalena Knedler,קריינות: Filip Kosior,ספר מוקלט,Novae Res,2020,סיפורים קצרים,4.31,פולנית,"תאריך פרסום
ספר מוקלט: 1 בדצמבר 2020",7שעות 6דקות
Juan Muñoz,NaN,ספר דיגיטלי,Delallama Editorial,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 25 בנובמבר 2020",NaN
Nicolás Horbulewicz,NaN,ספר דיגיטלי,El guardián literario,2020,סיפורים קצרים,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
S.C. Mitchell,קריינות: Larry Gorman,ספר מוקלט,Lake Scrawls Publishing,2021,סיפורים קצרים,0,אנגלית,"תאריך פרסום
ספר מוקלט: 21 בספטמבר 2021",1שעות 2דקות
